movieId,title,genre,year_of_release,userId,rating,timestamp
82527,Barney's Version,Drama,2010,448,4,2011-12-28 14:37:05
82534,"Company Men, The",Drama,2010,599,3,2017-06-26 22:44:07
82641,"One-Armed Swordsman, The",Action|Drama,1967,610,3,2016-11-19 08:30:36
82667,I Saw the Devil,Crime|Thriller,2010,610,4,2016-11-19 08:09:50
82684,Trash Humpers,Drama,2009,567,1,2018-05-02 19:38:36
82744,Faster,Action|Crime|Drama,2010,380,5,2017-04-28 23:18:27
82765,Little Big Soldier,Action|Adventure|Comedy|Drama|War,2010,610,4,2016-11-19 07:59:42
82767,Rabbit Hole,Drama,2010,47,4,2017-05-31 05:43:31
82848,One Week,Comedy,1920,50,4,2017-12-25 22:17:42
82852,Little Fockers,Comedy,2010,111,1,2018-01-17 01:27:20
82857,Sweetgrass,Adventure|Documentary|Western,2009,462,5,2011-08-03 04:39:48
83086,Burlesque,Drama|Musical|Romance,2010,599,3,2017-06-26 22:42:58
83132,"Secret World of Arrietty, The",Animation|Children|Fantasy,2010,483,4,2012-01-22 23:54:01
83134,Tucker & Dale vs Evil,Comedy|Horror,2010,365,2,2017-03-01 01:57:42
83177,Yogi Bear,Children|Comedy,2010,88,1,2012-03-10 23:13:43
83270,Made in Dagenham,Comedy|Drama,2010,517,2,2017-04-16 10:44:20
83349,"Green Hornet, The",Action|Comedy|Crime|Fantasy|Thriller|IMAX,2011,610,3,2016-11-19 08:14:40
83369,"Way Back, The",Drama,2010,62,4,2018-04-30 22:03:27
83374,"Warrior's Way, The",Action|Fantasy|Western,2010,448,4,2011-12-05 19:44:21
83480,Season of the Witch,Adventure|Drama|Fantasy,2011,534,4,2016-04-04 19:00:43
83601,Amer,Drama|Horror,2009,204,1,2012-01-21 21:51:56
83613,Cowboys & Aliens,Action|Scifi|Thriller|Western|IMAX,2011,380,4,2017-04-28 23:08:26
83796,Anything for Her,Crime|Drama|Thriller,2008,599,3,2017-06-26 22:57:52
83803,Day & Night,Animation|Children,2010,68,4,2011-05-20 03:15:13
83827,Marwencol,Documentary,2010,318,4,2014-10-18 15:27:47
83910,"Dilemma, The",Comedy|Drama,2011,89,3,2018-03-07 07:44:59
83969,Down Argentine Way,Comedy|Drama|Romance,1940,89,5,2018-03-07 07:56:20
84152,Limitless,Scifi|Thriller,2011,551,5,2017-09-02 02:59:02
84156,Happy People: A Year in the Taiga,Documentary,2010,105,5,2015-11-03 17:53:06
84187,Evangelion: 2.0 You Can,Action|Animation|Drama|Scifi,2009,599,4,2017-06-27 02:34:27
84240,Even the Rain,Drama,2010,326,4,2011-12-04 16:25:14
84246,It Happened on Fifth Avenue,Comedy|Romance,1947,89,5,2018-03-07 07:57:39
84273,Zeitgeist: Moving Forward,Documentary,2011,318,5,2012-02-26 17:37:24
84374,No Strings Attached,Comedy|Romance,2011,564,3,2016-11-06 17:04:57
84392,"Lincoln Lawyer, The",Crime|Drama|Thriller,2011,561,2,2017-04-02 01:10:23
84414,All-Star Superman,Action|Adventure|Animation|Scifi,2011,380,5,2017-04-28 23:25:38
84512,Girls About Town,Comedy,1931,89,5,2018-03-07 07:56:23
84523,Kill!,Action|Comedy|Drama,1968,599,3,2018-02-21 03:34:49
84553,Pekka ja Pätkä salapoliiseina,Comedy,1957,489,4,2012-04-07 20:34:54
84615,Cedar Rapids,Comedy,2011,448,3,2012-04-29 12:34:45
84637,Gnomeo & Juliet,Adventure|Animation|Children|Comedy|Fantasy|Romance,2011,249,3,2015-05-01 12:26:16
84696,Burke and Hare,Comedy|Thriller,2010,448,4,2011-09-16 19:33:14
84716,Castaway on the Moon,Comedy|Drama|Romance,2009,318,4,2015-01-29 09:39:21
84772,Paul,Adventure|Comedy|Scifi,2011,610,4,2017-05-03 21:27:32
84799,"Asphyx, The",Horror|Scifi,1973,377,5,2012-06-22 06:14:13
84844,Brother 2,Crime|Drama,2000,105,5,2015-11-04 07:25:11
84942,Drive Angry,Action|Fantasy|Thriller,2011,249,4,2013-05-24 12:02:13
84944,Rango,Action|Adventure|Animation|Children|Comedy|Western,2011,560,3,2016-07-27 19:49:16
84950,Take Me Home Tonight,Comedy|Drama,2011,448,3,2012-06-04 15:46:56
84952,Confessions,Drama|Horror,2010,125,4,2016-09-21 22:08:37
84954,"Adjustment Bureau, The",Romance|Scifi|Thriller,2011,610,3,2017-05-03 22:10:08
85020,"Mechanic, The",Action|Drama|Thriller,2011,119,5,2015-08-08 18:40:31
85022,Hall Pass,Comedy,2011,610,3,2016-11-19 08:31:27
85025,"Eagle, The",Adventure|Drama,2011,448,2,2012-06-02 17:19:09
85056,I Am Number Four,Action|Scifi|Thriller|IMAX,2011,249,4,2015-05-01 12:22:20
85131,Battle: Los Angeles,Action|Scifi|War,2011,448,1,2012-04-29 13:39:39
85179,Summer Wars,Adventure|Animation|Comedy|Scifi,2009,610,4,2017-05-03 22:23:03
85213,"Sunset Limited, The",Drama,2011,318,4,2017-10-11 17:35:26
85259,Winnie the Pooh and the Honey Tree,Animation|Children,1966,21,4,2014-12-18 19:50:02
85261,Mars Needs Moms,Action|Adventure|Animation|Children|Comedy|Scifi|IMAX,2011,534,4,2016-04-04 18:10:49
85295,Scooby-Doo! Curse of the Lake Monster,Adventure|Children|Comedy|Mystery,2010,89,5,2018-03-07 07:55:39
85316,Winnie the Pooh and Tigger Too,Animation|Children,1974,105,4,2015-11-03 17:46:51
85334,Hard Ticket to Hawaii,Action|Comedy,1987,358,1,2012-06-13 00:07:05
85342,Elite Squad: The Enemy Within,Action|Crime|Drama,2010,528,5,2014-02-07 01:26:50
85354,Mesrine: Public Enemy #1,Action|Crime,2008,18,4,2016-08-02 21:31:59
85367,Just Go with It,Comedy|Romance,2011,564,4,2016-11-06 17:40:21
85394,Cave of Forgotten Dreams,Documentary,2010,419,3,2013-07-04 22:03:34
85397,Red Riding Hood,Fantasy|Horror|Mystery|Thriller,2011,80,4,2013-08-25 00:40:13
85399,"Big Mommas: Like Father, Like Son",Comedy,2011,448,1,2012-06-02 15:48:54
85401,Super,Action|Comedy|Drama,2010,448,2,2012-04-29 17:15:53
85412,"Troll Hunter, The",Fantasy|Horror,2010,408,4,2016-07-24 09:18:13
85414,Source Code,Action|Drama|Mystery|Scifi|Thriller,2011,352,4,2017-05-01 21:31:51
85510,Sucker Punch,Action|Fantasy|Thriller|IMAX,2011,414,4,2017-01-29 02:33:50
85736,BURN-E,Adventure|Animation|Children|Scifi,2008,105,5,2015-11-03 17:48:50
85774,Senna,Documentary,2010,152,5,2015-12-23 10:47:48
85780,Family Guy Presents: It's a Trap,Animation|Comedy|Scifi,2010,298,3,2015-11-15 10:53:27
85788,Insidious,Fantasy|Horror|Thriller,2010,306,3,2018-02-11 05:34:56
85796,Hobo with a Shotgun,Action|Adventure|Crime|Thriller,2011,50,2,2017-12-25 22:13:08
85881,Win Win,Comedy|Drama,2011,599,4,2017-06-27 05:48:50
85885,Room in Rome,Drama|Romance,2010,153,1,2018-05-05 20:14:38
86000,Boy,Comedy|Drama,2010,489,4,2012-04-05 20:13:58
86014,Diary of a Wimpy Kid: Rodrick Rules,Comedy,2011,103,4,2015-05-18 13:48:11
86028,Henry's Crime,Comedy|Crime,2010,448,2,2012-03-18 17:11:51
86059,Hop,Animation|Children|Comedy,2011,89,4,2018-03-07 07:46:37
86066,Playing the Victim,Comedy,2006,105,4,2015-11-13 10:40:37
86068,Films to Keep You Awake: The Christmas Tale,Horror|Thriller,2005,21,1,2014-12-08 18:26:06
86142,13 Assassins,Action,2010,610,5,2016-11-19 08:48:21
86190,Hanna,Action|Adventure|Mystery|Thriller,2011,610,4,2017-05-03 21:18:30
86237,Connections,Documentary,1978,318,5,2015-03-06 15:03:54
86279,Into Eternity,Documentary,2010,318,4,2016-04-09 18:10:58
86286,Daffy Duck's Quackbusters,Animation|Children|Comedy|Horror,1988,599,2,2018-02-21 23:33:36
86290,American: The Bill Hicks Story,Comedy|Documentary,2009,63,5,2015-09-25 16:56:11
86295,Scream 4,Comedy|Horror|Mystery|Thriller,2011,380,2,2017-05-13 00:35:57
86298,Rio,Adventure|Animation|Children|Comedy,2011,89,3,2018-03-07 07:44:00
86320,Melancholia,Drama|Scifi,2011,610,4,2017-05-03 21:08:48
86332,Thor,Action|Adventure|Drama|Fantasy|IMAX,2011,509,4,2015-07-04 06:51:25
86345,Louis C.K.: Hilarious,Comedy,2010,2,4,2015-10-24 19:32:46
86347,Louis C.K.: Chewed Up,Comedy,2008,487,1,2015-04-18 08:59:11
86355,Atlas Shrugged: Part 1,Drama|Mystery|Scifi,2011,599,2,2017-06-26 20:51:30
86377,Louis C.K.: Shameless,Comedy,2007,68,5,2013-01-01 23:50:54
86504,Voices from the List,Documentary,2004,339,5,2016-04-10 21:54:59
86548,Water for Elephants,Drama|Romance,2011,10,3,2016-02-13 21:19:56
86593,African Cats,Adventure|Documentary,2011,448,3,2012-10-01 18:46:03
86628,Kill the Irishman,Action|Crime,2011,18,4,2016-07-18 21:35:53
86644,Fast Five,Action|Crime|Drama|Thriller|IMAX,2011,382,4,2018-01-05 14:37:50
86668,Louis Theroux: Law & Disorder,Documentary,2008,419,5,2011-11-21 05:52:15
86721,Idiots and Angels,Animation|Drama|Fantasy,2008,125,5,2016-09-19 14:12:53
86781,Incendies,Drama|Mystery|War,2010,41,4,2016-03-30 19:52:03
86815,Soul Surfer,Action|Drama,2011,103,4,2015-05-18 13:43:16
86817,Something Borrowed,Comedy|Drama|Romance,2011,280,4,2012-09-25 00:37:11
86833,Bridesmaids,Comedy,2011,448,4,2012-07-15 11:41:44
86864,Mothra,Adventure|Fantasy|Scifi,1961,599,3,2018-02-20 10:21:16
86880,Pirates of the Caribbean: On Stranger Tides,Action|Adventure|Fantasy|IMAX,2011,318,4,2012-01-01 18:21:50
86882,Midnight in Paris,Comedy|Fantasy|Romance,2011,599,4,2017-06-26 18:20:47
86892,The Man from Nowhere,Action|Crime|Thriller,2010,52,5,2016-07-09 08:00:26
86898,"Tree of Life, The",Drama,2011,599,3,2017-06-27 00:22:15
86911,"Hangover Part II, The",Comedy,2011,380,2,2017-05-13 20:52:10
86922,Nothing to Declare,Comedy,2010,318,4,2018-01-03 20:51:39
86960,Across the Hall,Thriller,2009,249,2,2012-09-04 10:13:04
87028,"Roommate, The",Drama|Thriller,2011,358,2,2012-06-13 00:00:15
87192,Attack the Block,Action|Comedy|Scifi,2011,599,3,2017-06-27 01:00:50
87194,The Way,Adventure|Comedy|Drama,2010,103,4,2015-05-18 13:41:17
87197,Let the Bullets Fly,Action|Comedy,2010,599,3,2017-06-27 00:21:14
87222,Kung Fu Panda 2,Action|Adventure|Animation|Children|Comedy|IMAX,2011,466,4,2015-08-18 16:40:08
87232,X-Men: First Class,Action|Adventure|Scifi|Thriller|War,2011,380,5,2017-04-29 14:00:08
87234,Submarine,Comedy|Drama|Romance,2010,298,4,2015-11-14 16:12:27
87287,American Grindhouse,Documentary,2010,377,4,2012-06-22 05:45:26
87298,Everything Must Go,Comedy|Drama,2010,249,4,2012-12-26 19:32:02
87304,Beginners,Drama,2010,318,4,2015-01-29 09:39:57
87306,Super 8,Mystery|Scifi|Thriller|IMAX,2011,484,4,2012-07-14 20:22:09
87413,Bernie,Comedy|Drama,1996,489,1,2012-03-31 22:51:31
87430,Green Lantern,Action|Adventure|Scifi,2011,567,1,2018-05-02 19:32:25
87444,Elektra Luxx,Comedy,2010,318,4,2011-10-22 13:54:33
87483,Mr. Popper's Penguins,Comedy,2011,111,3,2018-01-17 02:14:07
87485,Bad Teacher,Comedy,2011,509,2,2015-07-04 08:09:42
87520,Transformers: Dark of the Moon,Action|Adventure|Scifi|War|IMAX,2011,382,4,2018-01-05 17:27:20
87522,Larry Crowne,Comedy|Drama|Romance,2011,292,4,2011-12-27 14:53:09
87529,Your Highness,Action|Adventure|Comedy|Fantasy,2011,111,5,2018-01-17 02:27:10
87660,Too Big to Fail,Drama,2011,318,5,2018-02-06 17:41:45
87785,Takers,Action|Crime|Thriller,2010,448,2,2011-09-18 18:44:35
87834,My Life as McDull,Animation|Comedy|Drama,2001,89,5,2018-03-07 07:57:30
87867,Zookeeper,Comedy,2011,111,5,2018-01-17 02:13:53
87869,Horrible Bosses,Comedy|Crime,2011,365,3,2017-03-01 01:55:13
87876,Cars 2,Adventure|Animation|Children|Comedy|IMAX,2011,448,3,2012-06-23 19:13:56
87960,Between the Folds,Documentary,2008,599,3,2018-02-23 06:49:46
88069,Delhi Belly,Comedy|Crime,2011,89,4,2018-03-07 07:59:16
88094,Upside Down: The Creation Records Story,Documentary,2010,18,3,2016-03-07 12:08:02
88108,Monte Carlo,Adventure|Comedy|Romance,2011,103,3,2015-05-18 13:47:17
88125,Harry Potter and the Deathly Hallows: Part 2,Action|Adventure|Drama|Fantasy|Mystery|IMAX,2011,380,4,2017-05-13 20:50:30
88129,Drive,Crime|Drama|Film-Noir|Thriller,2011,380,5,2017-04-28 23:05:33
88140,Captain America: The First Avenger,Action|Adventure|Scifi|Thriller|War,2011,380,5,2017-04-28 23:05:35
88163,"Crazy, Stupid, Love.",Comedy|Drama|Romance,2011,509,4,2015-07-04 07:28:09
88179,One Day,Drama|Romance,2011,351,4,2012-02-03 19:20:16
88235,"Guard, The",Comedy|Crime,2011,105,4,2015-11-14 21:47:05
88267,Winnie the Pooh,Animation|Children|Comedy,2011,517,3,2017-04-16 10:42:05
88272,"Woman, The",Horror,2011,610,4,2017-05-03 22:01:05
88327,"New One-Armed Swordsman, The",Action|Drama|War,1971,610,3,2016-11-19 08:30:28
88345,Mike's New Car,Animation|Comedy,2002,105,4,2015-11-03 17:53:17
88356,"Smurfs, The",Animation|Children|Comedy,2011,382,2,2018-01-05 14:13:30
88405,Friends with Benefits,Comedy|Romance,2011,414,4,2011-12-18 19:46:35
88448,Paper Birds,Comedy|Drama,2010,483,5,2011-09-07 23:20:02
88515,Blitz,Action|Crime|Thriller,2011,380,3,2017-04-28 23:21:11
88593,"Yellow Sea, The",Crime|Drama|Thriller,2010,599,3,2017-06-27 01:55:09
88672,Our Idiot Brother,Comedy,2011,448,3,2014-06-22 14:59:54
88697,SUBWAYStories: Tales from the Underground,Drama,1997,599,3,2018-02-20 15:49:11
88699,Death Race 2,Action|Scifi|Thriller,2010,249,3,2012-12-13 02:37:09
88744,Rise of the Planet of the Apes,Action|Drama|Scifi|Thriller,2011,489,3,2012-03-26 14:55:10
88746,Terri,Comedy,2011,89,5,2018-03-07 07:58:09
88785,"Change-Up, The",Comedy,2011,448,2,2012-09-27 20:17:33
88810,"Help, The",Drama,2011,601,5,2018-03-18 18:31:31
88812,30 Minutes or Less,Action|Comedy|Crime,2011,448,3,2012-06-24 11:25:20
88911,My Afternoons with Margueritte,Comedy,2010,50,3,2017-12-25 22:17:24
88932,Final Destination 5,Horror|Thriller|IMAX,2011,351,5,2012-02-03 19:20:43
88954,"Very Harold & Kumar 3D Christmas, A",Comedy,2011,249,4,2012-12-16 17:05:21
89028,Don't Be Afraid of the Dark,Horror|Thriller,2010,610,4,2017-05-03 21:56:46
89039,Another Earth,Drama|Romance|Scifi,2011,460,5,2013-01-26 05:07:56
89047,Hesher,Drama,2010,249,4,2012-12-29 18:43:01
89072,Stake Land,Horror,2010,610,4,2017-05-03 21:55:45
89085,"Debt, The",Drama|Thriller,2011,599,3,2018-02-21 01:51:10
89087,Colombiana,Action|Adventure|Drama|Thriller,2011,599,3,2017-06-27 00:54:23
89090,Bill Cunningham New York,Documentary,2011,462,5,2011-11-04 14:35:01
89118,"Skin I Live In, The",Drama,2011,305,1,2018-02-09 17:34:58
89208,Walled In,Horror|Thriller,2009,432,4,2012-01-31 22:43:06
89281,Birdemic: Shock and Terror,Romance|Thriller,2010,610,4,2017-05-03 22:02:14
89305,"Inbetweeners Movie, The",Adventure|Comedy,2011,534,4,2016-04-04 16:39:58
89343,Red State,Action|Crime|Horror|Thriller,2011,448,3,2015-07-24 19:16:50
89386,Pearl Jam Twenty,Documentary|Musical,2011,358,1,2012-06-13 00:03:25
89388,I Don't Know How She Does It,Comedy,2011,448,2,2012-12-15 20:15:18
89427,Shark Night 3D,Horror|Thriller,2011,448,2,2012-12-01 13:09:51
89470,Contagion,Scifi|Thriller|IMAX,2011,599,3,2017-06-26 22:44:17
89492,Moneyball,Drama,2011,599,4,2017-06-27 05:46:45
89580,Neds,Drama,2010,419,4,2011-11-21 05:35:00
89582,Cold Fish,Drama|Thriller,2010,213,5,2011-09-16 17:59:56
89586,Phineas and Ferb the Movie: Across the 2nd Dimension,Adventure|Animation|Children,2011,483,4,2014-11-10 00:11:58
89678,Northanger Abbey,Drama|Romance,2007,509,4,2015-07-04 17:42:17
89753,Tinker Tailor Soldier Spy,Drama|Film-Noir|Thriller,2011,599,3,2017-06-27 01:26:34
89759,"Separation, A",Drama,2011,41,4,2016-03-25 20:52:29
89761,"Dangerous Method, A",Drama|Thriller,2011,351,4,2012-02-03 19:13:29
89774,Warrior,Drama,2011,495,5,2016-03-22 08:51:38
89804,"Ides of March, The",Drama,2011,490,4,2012-02-02 01:13:15
89837,Kill List,Horror|Mystery|Thriller,2011,610,5,2016-11-19 08:16:43
89840,Killer Elite,Action|Thriller,2011,249,3,2012-09-10 23:13:24
89862,Bellflower,Action|Drama|Romance,2011,599,4,2017-06-26 18:29:16
89864,50/50,Comedy|Drama,2011,414,4,2012-02-03 23:51:24
89898,Generation P,Comedy|Drama|Scifi,2011,89,4,2018-03-07 07:51:18
89904,The Artist,Comedy|Drama|Romance,2011,483,5,2013-04-01 20:45:31
89945,BlinkyTM,Horror|Scifi,2011,318,3,2014-10-19 12:45:15
90057,Take Shelter,Drama,2011,249,5,2012-09-17 13:07:01
90243,Three Outlaw Samurai,Action|Drama,1964,599,4,2018-02-21 03:33:12
90245,Antonio Gaudí,Documentary,1985,318,4,2015-05-31 07:24:29
90249,Real Steel,Action|Drama|Scifi|IMAX,2011,298,1,2015-11-14 16:09:17
90353,Beautiful Boy,Drama,2010,351,4,2012-02-10 15:55:24
90357,Tyrannosaur,Drama,2011,318,4,2015-03-28 21:43:03
90374,Martha Marcy May Marlene,Drama|Thriller,2011,448,3,2013-03-02 15:27:58
90376,We Need to Talk About Kevin,Drama|Thriller,2011,351,4,2012-01-08 12:38:45
90384,Behind Enemy Lines II: Axis of Evil,Action|Thriller|War,2006,464,2,2012-01-03 11:42:32
90405,In Time,Crime|Scifi|Thriller,2011,599,3,2017-06-26 22:08:39
90428,Margaret,Drama,2011,599,3,2018-02-20 11:08:55
90430,Carnage,Comedy|Drama,2011,249,5,2015-05-01 12:23:24
90439,Margin Call,Drama|Thriller,2011,537,5,2015-02-17 01:56:13
90469,Paranormal Activity 3,Horror,2011,80,4,2013-08-25 00:39:43
90471,Puncture,Drama,2011,351,4,2012-01-10 18:05:39
90522,Johnny English Reborn,Adventure|Comedy|Thriller,2011,564,4,2016-11-06 17:40:18
90524,Abduction,Action|Drama|Mystery|Thriller,2011,563,4,2015-09-10 00:31:46
90528,This Must Be the Place,Crime|Drama|Thriller,2011,318,4,2015-05-30 06:37:29
90576,What's Your Number?,Comedy|Romance,2011,68,5,2012-08-27 23:25:03
90600,Headhunters,Action|Crime|Thriller,2011,610,4,2017-05-03 21:42:20
90603,Batman: Year One,Action|Animation|Crime,2011,380,5,2017-04-28 23:18:55
90630,Miss Representation,Documentary,2011,318,4,2014-12-27 15:44:55
90647,Puss in Boots,Adventure|Animation|Comedy|Fantasy|IMAX,2011,567,2,2018-05-02 19:53:10
90717,Tower Heist,Action|Comedy|Crime,2011,89,5,2018-03-07 07:43:58
90719,J. Edgar,Drama,2011,448,3,2013-03-24 15:29:00
90738,"Double, The",Action|Crime|Drama|Mystery|Thriller,2011,448,2,2013-07-13 19:31:46
90746,"Adventures of Tintin, The",Action|Animation|Mystery|IMAX,2011,517,3,2017-03-01 20:03:45
90769,Starsuckers,Documentary,2009,318,4,2014-10-31 19:15:29
90809,Tomboy,Drama,2011,509,3,2015-07-04 16:32:49
90863,George Harrison: Living in the Material World,Documentary,2011,483,4,2012-01-23 00:21:49
90866,Hugo,Children|Drama|Mystery,2011,483,4,2014-11-09 23:54:49
90888,Immortals,Action|Drama|Fantasy,2011,246,5,2012-11-28 23:30:43
90890,Jack and Jill,Comedy,2011,567,1,2018-05-02 19:38:51
90943,Into the Abyss,Documentary,2011,419,5,2013-07-04 21:19:39
90945,"Sign of Four, The",Adventure|Crime|Drama,1987,599,3,2018-02-21 04:01:48
91077,"Descendants, The",Comedy|Drama,2011,610,4,2017-05-03 21:34:53
91079,Like Crazy,Drama|Romance,2011,280,4,2012-09-23 21:36:38
91094,"Muppets, The",Children|Comedy|Musical,2011,599,2,2017-06-26 20:53:43
91104,"Twilight Saga: Breaking Dawn - Part 1, The",Adventure|Drama|Fantasy|Romance,2011,563,2,2015-09-10 00:40:54
91126,War Horse,Drama|War,2011,103,4,2015-05-18 13:34:21
91128,"Rum Diary, The",Comedy|Drama|Thriller,2011,560,4,2016-07-29 05:13:10
91233,Lifted,Animation|Comedy|Scifi,2006,610,4,2017-05-03 21:24:03
91261,Hipsters,Drama|Musical|Romance,2008,105,4,2015-11-15 09:31:16
91266,Another Cinderella Story,Children|Comedy|Musical|Romance,2008,509,3,2015-07-04 08:20:18
91273,Bunraku,Action|Drama|Fantasy,2010,448,2,2012-09-08 10:28:07
91323,"Sitter, The",Comedy,2011,534,3,2016-04-04 16:39:58
91325,Extremely Loud and Incredibly Close,Drama,2011,448,2,2012-02-04 15:48:23
91337,Play the Game,Comedy|Romance,2009,509,4,2015-07-04 08:25:32
91353,Asterix in America,Adventure|Animation|Children|Comedy,1994,534,4,2016-04-04 18:11:00
91355,Asterix and the Vikings,Adventure|Animation|Children|Comedy|Fantasy,2006,89,5,2018-03-07 07:58:10
91386,Happy Feet Two,Animation|Children|Comedy|IMAX,2011,89,5,2018-03-07 07:52:05
91414,Arthur Christmas,Animation|Children|Comedy|Drama,2011,517,1,2017-02-24 17:09:02
91470,Violet & Daisy,Action|Drama,2011,125,5,2016-09-19 14:41:09
91483,Bullet to the Head,Action|Crime|Film-Noir,2012,222,2,2014-02-02 13:27:19
91485,"Expendables 2, The",Action|Adventure,2012,562,4,2013-05-18 16:58:00
91488,"Snowman, The",Animation|Children|Musical,1982,517,4,2017-02-24 17:16:04
91500,The Hunger Games,Action|Adventure|Drama|Scifi|Thriller,2012,606,5,2012-10-01 09:07:57
91529,"Dark Knight Rises, The",Action|Adventure|Crime|IMAX,2012,433,5,2017-10-01 02:14:18
91535,"Bourne Legacy, The",Action|Adventure|Drama|Thriller|IMAX,2012,376,5,2013-04-03 03:06:45
91542,Sherlock Holmes: A Game of Shadows,Action|Adventure|Comedy|Crime|Mystery|Thriller,2011,408,5,2016-07-01 08:27:28
91571,Coriolanus,Drama|Thriller,2011,599,3,2018-02-23 21:11:55
91622,Young Adult,Comedy|Drama,2011,298,1,2016-07-02 20:02:15
91628,New Year's Eve,Comedy|Romance,2011,448,2,2014-03-09 15:03:24
91630,Mission: Impossible - Ghost Protocol,Action|Adventure|Thriller|IMAX,2011,380,3,2017-05-14 23:26:46
91653,We Bought a Zoo,Comedy|Drama,2011,599,3,2017-06-27 01:39:48
91660,"Darkest Hour, The",Action|Horror|Scifi|Thriller,2011,382,2,2018-01-05 17:53:31
91671,Alvin and the Chipmunks: Chipwrecked,Animation|Comedy,2011,103,1,2015-05-18 13:46:14
91688,Salvation Boulevard,Comedy|Thriller,2011,448,2,2013-07-07 20:10:53
91690,Friends with Kids,Comedy,2011,249,3,2012-09-17 13:06:55
91784,Girl Walks Into a Bar,Comedy|Drama|Fantasy,2011,318,5,2015-07-01 19:35:32
91842,Contraband,Action|Crime|Drama|Thriller,2012,305,4,2016-04-11 09:15:38
91860,"Way South, The",Documentary,1981,318,4,2018-02-04 20:00:20
91869,Being Elmo: A Puppeteer's Journey,Documentary,2011,525,4,2016-10-14 20:36:23
91873,Joyful Noise,Comedy|Musical,2012,448,2,2013-06-15 13:16:07
91890,"Iron Lady, The",Drama,2011,483,3,2014-11-10 00:12:36
91935,Albatross,Drama,2011,448,3,2012-12-15 18:18:26
91947,"Revenant, The",Comedy|Horror,2009,125,5,2016-09-19 14:43:51
91974,Underworld: Awakening,Action|Fantasy|Horror|IMAX,2012,380,4,2017-04-28 23:11:42
91976,"Grey, The",Action|Drama,2012,103,4,2015-05-18 13:30:27
91978,Man on a Ledge,Crime|Thriller,2012,339,4,2016-04-13 03:48:53
91981,Sacrifice,Drama,2010,599,3,2017-06-27 02:30:15
92008,Haywire,Action|Thriller,2011,599,3,2017-06-27 00:49:30
92046,Contact High,Comedy,2009,50,3,2017-12-25 22:20:43
92048,"Whistleblower, The",Drama|Thriller,2010,351,4,2012-02-03 19:19:33
92094,Einstein and Eddington,Drama,2008,18,4,2016-06-26 21:39:16
92192,Apollo 18,Horror|Scifi|Thriller,2011,292,2,2012-01-22 19:22:51
92198,Seeking Justice,Action|Drama|Thriller,2011,448,2,2012-10-14 20:17:41
92234,Red Tails,Action|Adventure|Drama|War,2012,567,2,2018-05-02 19:26:58
92243,"Flowers of War, The",Drama|War,2011,339,5,2017-05-09 00:58:04
92259,Intouchables,Comedy|Drama,2011,497,2,2015-04-15 19:50:59
92264,One for the Money,Action|Comedy|Crime,2012,448,1,2013-04-27 11:05:12
92309,"Innkeepers, The",Horror|Thriller,2011,599,2,2018-02-20 11:31:31
92391,Grave Encounters,Horror,2011,306,2,2018-02-11 05:34:21
92420,Chronicle,Action|Scifi|Thriller,2012,610,5,2016-11-19 08:09:25
92422,"Woman in Black, The",Drama|Horror|Thriller,2012,351,4,2012-02-19 12:49:09
92427,Woman in Love,Comedy,2011,50,1,2018-02-09 09:25:38
92439,"Art of Getting By, The",Drama|Romance,2011,448,2,2012-10-29 19:41:13
92475,All Watched Over by Machines of Loving Grace,Documentary,2011,50,4,2017-12-25 22:15:49
92494,Dylan Moran: Monster,Comedy|Documentary,2004,63,5,2015-09-27 10:09:56
92507,Safe House,Action|Crime|Mystery|Thriller,2012,249,4,2012-09-17 13:05:07
92509,"Vow, The",Drama|Romance,2012,73,4,2016-05-25 17:49:30
92535,Louis C.K.: Live at the Beacon Theater,Comedy,2011,522,5,2014-05-09 04:53:18
92637,Pitfall,Crime|Drama|Fantasy,1962,318,4,2015-03-19 16:59:29
92643,Monsieur Lazhar,Children|Comedy|Drama,2011,89,5,2018-03-07 07:58:07
92665,"For a Good Time, Call...",Comedy|Drama|Romance,2012,448,3,2013-10-26 19:17:44
92674,Janie Jones,Drama|Musical,2010,599,3,2017-06-26 22:32:55
92681,Journey 2: The Mysterious Island,Action|Adventure|Comedy|Scifi|IMAX,2012,567,1,2018-05-02 19:36:33
92694,Perfect Sense,Drama|Romance|Scifi,2011,125,5,2016-09-19 14:39:26
92730,Rollo and the Woods Sprite,Children|Fantasy,2001,489,2,2012-04-11 18:59:22
92760,"Atomic Brain, The",Horror|Scifi,1963,377,4,2012-06-22 06:43:44
92938,Ghost Rider: Spirit of Vengeance,Action|Fantasy|Thriller,2012,332,2,2012-11-11 22:07:45
92954,Prayers for Bobby,Drama,2009,596,4,2018-09-01 19:05:58
93006,"Very Potter Musical, A",Comedy|Musical,2009,89,5,2018-03-07 07:57:07
93008,"Very Potter Sequel, A",Comedy|Musical,2010,177,5,2015-07-01 03:24:49
93022,Miss Nobody,Comedy|Crime,2010,89,5,2018-03-07 07:58:01
93040,"Civil War, The",Documentary|War,1990,357,4,2012-09-25 22:01:44
93114,Ro.Go.Pa.G.,Comedy|Drama,1963,50,3,2017-12-25 22:20:02
93134,"Women on the 6th Floor, The",Comedy,2010,509,4,2015-07-04 08:23:23
93139,Mega Shark vs. Crocosaurus,Action|Adventure|Horror,2010,382,2,2018-01-06 14:24:40
